File,ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
wals-chapter-143,143F-pkt,pkt,Pokot,143F,Postverbal Negative Morphemes,[V-Neg],Crazzolara-1978[ 108];Baroja-1989[ 232-233];Tucker-and-Bryan-1966[ 486],
wals-chapter-143,143F-rny,rny,Runyankore,143F,Postverbal Negative Morphemes,None,Morris-and-Kirwan-1972[ 7],
wals-chapter-143,143F-sak,sak,Sakao,143F,Postverbal Negative Morphemes,None,Guy-1974a[ 48],
wals-chapter-143,143F-sis,sis,Sisiqa,143F,Postverbal Negative Morphemes,None,Ross-2002l[ 464],
wals-chapter-143,143F-son,son,Sonsorol-Tobi,143F,Postverbal Negative Morphemes,None,Capell-1969[ 81],
wals-chapter-143,143F-sti,sti,Stieng,143F,Postverbal Negative Morphemes,None,Miller-1976[ 37],
wals-chapter-143,143F-tmo,tmo,Tibetan (Modern Literary),143F,Postverbal Negative Morphemes,VNeg,"Goldstein-1991[ 127-130, 283]",
wals-chapter-143,143F-wrn,wrn,Warndarang,143F,Postverbal Negative Morphemes,[V-Neg],"Heath-1980b[ 59, 78, 96]",
wals-chapter-143,143F-zay,zay,Zayse,143F,Postverbal Negative Morphemes,[V-Neg],Hayward-1990b[ 303-307],
wals-chapter-143,143F-apt,apt,Apatani,143F,Postverbal Negative Morphemes,[V-Neg],Abraham-1985[ 108],
wals-chapter-143,143F-blr,blr,Belorussian,143F,Postverbal Negative Morphemes,None,Mayo-1993[ 932],
wals-chapter-143,143F-bil,bil,Bilua,143F,Postverbal Negative Morphemes,None,Obata-2003,
wals-chapter-143,143F-bii,bii,Biri,143F,Postverbal Negative Morphemes,VNeg,Terrill-1998[ 46],
wals-chapter-143,143F-chg,chg,Chang,143F,Postverbal Negative Morphemes,None,Hutton-1987[ 19],
wals-chapter-143,143F-cmr,cmr,Chin (Mara),143F,Postverbal Negative Morphemes,VNeg,Savidge-1908[ 20];Lorrain-1951[ 38],
wals-chapter-143,143F-chs,chs,Chin (Siyin),143F,Postverbal Negative Morphemes,VNeg,Naylor-1925[ 14],
wals-chapter-143,143F-grj,grj,Guarijío,143F,Postverbal Negative Morphemes,None,Miller-1996a[ 119],
wals-chapter-143,143F-juk,juk,Jukun,143F,Postverbal Negative Morphemes,VNeg,"Shimuzu-1980[ 276, 315];Welmers-1968b[ 56]",
wals-chapter-143,143F-kbl,kbl,Kabyle,143F,Postverbal Negative Morphemes,VNeg,"Chaker-1983[ 142, 239]",
wals-chapter-143,143F-kls,kls,Kalispel,143F,Postverbal Negative Morphemes,None,Vogt-1940[ passim],
wals-chapter-143,143F-kaa,kaa,Karó (Arára),143F,Postverbal Negative Morphemes,VNeg,"Gabas-1999[ 158, 184]",
wals-chapter-143,143F-kem,kem,Kemant,143F,Postverbal Negative Morphemes,[V-Neg],Appleyard-1975[ 333-334],
wals-chapter-143,143F-kin,kin,Kinyarwanda,143F,Postverbal Negative Morphemes,None,"Hurel-1959[ 74-75, 83]",
wals-chapter-143,143F-maj,maj,Majang,143F,Postverbal Negative Morphemes,None,Unseth-1989[ 119],
wals-chapter-143,143F-mlg,mlg,Malgwa,143F,Postverbal Negative Morphemes,[V-Neg],"Lohr-2002[ 178-179, 183, 189, 192-196, 199]",
wals-chapter-143,143F-man,man,Mano,143F,Postverbal Negative Morphemes,None,Becker-Donner-1965[ 44],
wals-chapter-143,143F-mwb,mwb,Manobo (Western Bukidnon),143F,Postverbal Negative Morphemes,None,"Elkins-1970[ 16-17, 23-24]",
wals-chapter-143,143F-mee,mee,Me'en,143F,Postverbal Negative Morphemes,[V-Neg],Will-1989[ 147],
wals-chapter-143,143F-nhh,nhh,Nahuatl (Huasteca),143F,Postverbal Negative Morphemes,None,Beller-and-Beller-1979[ passim],
wals-chapter-143,143F-nev,nev,Nevome,143F,Postverbal Negative Morphemes,None,Shaul-1982[ passim],
wals-chapter-143,143F-nwd,nwd,Newar (Dolakha),143F,Postverbal Negative Morphemes,None,Genetti-1990[ 259],
wals-chapter-143,143F-ntj,ntj,Ngaanyatjarra,143F,Postverbal Negative Morphemes,[V-Neg],Douglas-1964[ 52],
wals-chapter-143,143F-nkn,nkn,Nkonya,143F,Postverbal Negative Morphemes,None,"Reineke-1972[ 52, 55]",
wals-chapter-143,143F-nym,nym,Nyamwezi,143F,Postverbal Negative Morphemes,None,"Maganga-and-Schadeberg-1992[ 97, 106]",
wals-chapter-143,143F-ocu,ocu,Ocuilteco,143F,Postverbal Negative Morphemes,None,Muntzel-1986[ 125],
wals-chapter-143,143F-pnn,pnn,Pangasinan,143F,Postverbal Negative Morphemes,None,Benton-1971a[ 184],
wals-chapter-143,143F-sdw,sdw,Sandawe,143F,Postverbal Negative Morphemes,[V-Neg],Eaton-2008[ 130],
wals-chapter-143,143F-sar,sar,Sare,143F,Postverbal Negative Morphemes,[V-Neg],Sumbuk-2002,
wals-chapter-143,143F-skk,skk,Sikkimese,143F,Postverbal Negative Morphemes,VNeg,Sandberg-1888[ 48],
wals-chapter-143,143F-uld,uld,Uldeme,143F,Postverbal Negative Morphemes,VNeg,de-Colombel-1997[ 81],
wals-chapter-143,143F-uyg,uyg,Uyghur,143F,Postverbal Negative Morphemes,[V-Neg],Hahn-1998[ 392],
wals-chapter-143,143F-wal,wal,Walman,143F,Postverbal Negative Morphemes,None,,
wals-chapter-143,143F-yng,yng,Yingkarta,143F,Postverbal Negative Morphemes,None,Dench-1998[ 63],
wals-chapter-143,143F-zch,zch,Zoque (Chimalapa),143F,Postverbal Negative Morphemes,[V-Neg],"Johnson-2000[ 100, 108]",
wals-chapter-143,143F-acg,acg,Achagua,143F,Postverbal Negative Morphemes,None,Wilson-and-Levinsohn-1992[ 131],
wals-chapter-143,143F-amq,amq,Ambai,143F,Postverbal Negative Morphemes,VNeg,Silzer-1983[ 214-215],
wals-chapter-143,143F-bho,bho,Bhojpuri,143F,Postverbal Negative Morphemes,None,"Shukla-1981[ 152, 309]",
wals-chapter-143,143F-btk,btk,Bontok,143F,Postverbal Negative Morphemes,None,Waterman-1932[ 85];Seidenadel-1909[ 139],
wals-chapter-143,143F-cam,cam,Camsá,143F,Postverbal Negative Morphemes,None,Adelaar-2004[ 153],
wals-chapter-143,143F-ckl,ckl,Chinook (Lower),143F,Postverbal Negative Morphemes,None,Boas-1911b[ passim],
wals-chapter-143,143F-duk,duk,Duka,143F,Postverbal Negative Morphemes,VNeg,"Bendor-Samuel-et-al-1973[ passim, 72]",
wals-chapter-143,143F-eno,eno,Enggano,143F,Postverbal Negative Morphemes,None,Kahler-1940[ 100-101],
wals-chapter-143,143F-gok,gok,Gokana,143F,Postverbal Negative Morphemes,None,,
wals-chapter-143,143F-gjj,gjj,Guajajara,143F,Postverbal Negative Morphemes,None,Bendor-Samuel-1972[ 85],
wals-chapter-143,143F-hal,hal,Halia,143F,Postverbal Negative Morphemes,VNeg,"Allen-and-Allen-1965[ 11-12, passim]",
wals-chapter-143,143F-hui,hui,Huichol,143F,Postverbal Negative Morphemes,None,Grimes-1964[ 88-89],
wals-chapter-143,143F-ifu,ifu,Ifugao (Batad),143F,Postverbal Negative Morphemes,None,Newell-1993[ 21],
wals-chapter-143,143F-kbw,kbw,Karen (Bwe),143F,Postverbal Negative Morphemes,VNeg,"Henderson-1997[ xiii, passim]",
wals-chapter-143,143F-kok,kok,Kokborok,143F,Postverbal Negative Morphemes,[V-Neg],Karapurkar-1976[ 71],
wals-chapter-143,143F-kre,kre,Kresh,143F,Postverbal Negative Morphemes,VNeg,"Tucker-and-Bryan-1966[ 80-81];Santandrea-1976[ 61, 130];Brown-1994[ 165]",
wals-chapter-143,143F-kuv,kuv,Kuvi,143F,Postverbal Negative Morphemes,[V-Neg],Israel-1979[ 162],
wals-chapter-143,143F-lgu,lgu,Longgu,143F,Postverbal Negative Morphemes,None,Hill-2002[ 549],
wals-chapter-143,143F-msg,msg,Mising,143F,Postverbal Negative Morphemes,[V-Neg],Prasad-1991[ 99],
wals-chapter-143,143F-mut,mut,Mutsun,143F,Postverbal Negative Morphemes,None,Okrand-1977[ 296],
wals-chapter-143,143F-nam,nam,Namia,143F,Postverbal Negative Morphemes,None,Feldpausch-and-Feldpausch-1992[ 70],
wals-chapter-143,143F-ndb,ndb,Ndebele (in South Africa),143F,Postverbal Negative Morphemes,[V-Neg],Bowern-and-Lotridge-2002[ 32],
wals-chapter-143,143F-ngd,ngd,Ngad'a,143F,Postverbal Negative Morphemes,None,"Arndt-1933b[ 41, 50]",
wals-chapter-143,143F-olo,olo,Olo,143F,Postverbal Negative Morphemes,VNeg,"Staley-nd[xxxi, passim, 111]",
wals-chapter-143,143F-pga,pga,Pilagá,143F,Postverbal Negative Morphemes,None,"Vidal-2001[ 132, 283]",
wals-chapter-143,143F-teo,teo,Teop,143F,Postverbal Negative Morphemes,VNeg,Mosel-and-Spriggs-1992[ 84],
wals-chapter-143,143F-tim,tim,Timugon,143F,Postverbal Negative Morphemes,None,Prentice-1971[ 159],
wals-chapter-143,143F-xho,xho,Xhosa,143F,Postverbal Negative Morphemes,None,McLaren-1939[ 103],
wals-chapter-143,143F-zap,zap,Zapotec (Mitla),143F,Postverbal Negative Morphemes,None,"Briggs-1961[ 32-33, 58]",
wals-chapter-143,143F-adi,adi,Adioukrou,143F,Postverbal Negative Morphemes,[V-Neg],Herault-1978[ 353ff],
wals-chapter-143,143F-agc,agc,Agta (Central),143F,Postverbal Negative Morphemes,None,Healey-1960[ 90],
wals-chapter-143,143F-agm,agm,Angami,143F,Postverbal Negative Morphemes,VNeg,Giridhar-1980[ 80],
wals-chapter-143,143F-bak,bak,Baka (in Cameroon),143F,Postverbal Negative Morphemes,VNeg,Kilian-Hatz-1989[ xxiii];Kilian-Hatz-1995[ 61],
wals-chapter-143,143F-brf,brf,Berber (Rif),143F,Postverbal Negative Morphemes,None,"Kossmann-2000[ 150, 173]",
wals-chapter-143,143F-bra,bra,Brao,143F,Postverbal Negative Morphemes,None,Keller-1976[ 42],
wals-chapter-143,143F-chn,chn,Chantyal,143F,Postverbal Negative Morphemes,None,Noonan-2003b[ 331],
wals-chapter-143,143F-cpn,cpn,Chepang,143F,Postverbal Negative Morphemes,[V-Neg],Caughley-1982[ 41],
wals-chapter-143,143F-gur,gur,Gurung,143F,Postverbal Negative Morphemes,None,Glover-1974[ 113-114],
wals-chapter-143,143F-hak,hak,Hakka,143F,Postverbal Negative Morphemes,None,Hashimoto-1973[ 454],
wals-chapter-143,143F-izi,izi,Izi,143F,Postverbal Negative Morphemes,[V-Neg],Meier-et-al-1975[ 216],
wals-chapter-143,143F-khg,khg,Khaling,143F,Postverbal Negative Morphemes,[V-Neg],Toba-1984[ 6],
wals-chapter-143,143F-krw,krw,Korowai,143F,Postverbal Negative Morphemes,[V-Neg],van-Enk-and-de-Vries-1997[ 101],
wals-chapter-143,143F-lmg,lmg,Lamang,143F,Postverbal Negative Morphemes,VNeg,Wolff-1983[  252- 253],
wals-chapter-143,143F-mcd,mcd,Macedonian,143F,Postverbal Negative Morphemes,None,Friedman-1993[ 290],
wals-chapter-143,143F-mny,mny,Margany,143F,Postverbal Negative Morphemes,None,Breen-1981a[ 343],
wals-chapter-143,143F-mik,mik,Mikir,143F,Postverbal Negative Morphemes,[V-Neg],Jeyapaul-1987[ 153];Grussner-1978[ 98],
wals-chapter-143,143F-mxo,mxo,Mixtec (Ocotepec),143F,Postverbal Negative Morphemes,None,"Alexander-1988[ 195, passim]",
wals-chapter-143,143F-mui,mui,Muinane,143F,Postverbal Negative Morphemes,[V-Neg],Walton-and-Walton-1975[ 44-47],
wals-chapter-143,143F-nab,nab,Nabak,143F,Postverbal Negative Morphemes,None,Fabian-et-al-1998[ 62],
wals-chapter-143,143F-pba,pba,Pima Bajo,143F,Postverbal Negative Morphemes,None,Estrada-Fernandez-1996[ 30],
wals-chapter-143,143F-tma,tma,Tama,143F,Postverbal Negative Morphemes,[V-Neg],Tucker-and-Bryan-1966[ 217],
wals-chapter-143,143F-tce,tce,Tarahumara (Central),143F,Postverbal Negative Morphemes,None,Cohen-1998[ 282],
wals-chapter-143,143F-tmn,tmn,Temein,143F,Postverbal Negative Morphemes,[V-Neg],Tucker-and-Bryan-1966[ 260],
wals-chapter-143,143F-tep,tep,Tepehua (Tlachichilco),143F,Postverbal Negative Morphemes,None,Watters-1988[ passim],
wals-chapter-143,143F-tir,tir,Tiriyo,143F,Postverbal Negative Morphemes,[V-Neg],Meira-1999[ 559],
wals-chapter-143,143F-tsf,tsf,Tsafiki,143F,Postverbal Negative Morphemes,[V-Neg],Dickinson-2002[ 150],
wals-chapter-143,143F-tnn,tnn,Tunen,143F,Postverbal Negative Morphemes,None,"Dugast-1971[ 171-190, 310]",
wals-chapter-143,143F-tzo,tzo,Tzotzil,143F,Postverbal Negative Morphemes,None,Cowan-1969[ 28],
wals-chapter-143,143F-wat,wat,Watjarri,143F,Postverbal Negative Morphemes,[V-Neg],"Douglas-1981[ 235, 246]",
wals-chapter-143,143F-way,way,Wayampi,143F,Postverbal Negative Morphemes,[V-Neg],Grenand-1980[ 89];Jensen-1994[ 344],
wals-chapter-143,143F-wly,wly,Wolaytta,143F,Postverbal Negative Morphemes,[V-Neg],Tucker-and-Bryan-1966[ 560],
wals-chapter-143,143F-aln,aln,Alune,143F,Postverbal Negative Morphemes,VNeg,Niggemeyer-1951[ passim],
wals-chapter-143,143F-ane,ane,Anêm,143F,Postverbal Negative Morphemes,VNeg,Thurston-1982[ 31],
wals-chapter-143,143F-abn,abn,Arabana,143F,Postverbal Negative Morphemes,None,Hercus-1994[ 263],
wals-chapter-143,143F-cem,cem,Cèmuhî,143F,Postverbal Negative Morphemes,None,Lynch-2002c[ 762],
wals-chapter-143,143F-chh,chh,Chaha,143F,Postverbal Negative Morphemes,None,Leslau-1950[ 28-29],
wals-chapter-143,143F-dga,dga,Dagaare,143F,Postverbal Negative Morphemes,None,Bodomo-1997[ 84-85],
wals-chapter-143,143F-efi,efi,Efik,143F,Postverbal Negative Morphemes,[V-Neg],Welmers-1968a[ 56],
wals-chapter-143,143F-ga,ga,Gã,143F,Postverbal Negative Morphemes,[V-Neg],"Ablorh-Odjidja-1968[ 65, 69, 72]",
wals-chapter-143,143F-gmz,gmz,Gumuz,143F,Postverbal Negative Morphemes,VNeg,Uzar-1989[ 382];Bender-1979[ 53],
wals-chapter-143,143F-ign,ign,Ignaciano,143F,Postverbal Negative Morphemes,None,"Ott-and-Ott-1967b[ 88-89, passim]",
wals-chapter-143,143F-kkp,kkp,Karakalpak,143F,Postverbal Negative Morphemes,[V-Neg],"Wurm-1951[ 569, 571-574]",
wals-chapter-143,143F-kri,kri,Kipea,143F,Postverbal Negative Morphemes,[V-Neg],Adam-1897[ 58],
wals-chapter-143,143F-lal,lal,Lalo,143F,Postverbal Negative Morphemes,None,Bjorverud-1998[ passim],
wals-chapter-143,143F-lmn,lmn,Lamani,143F,Postverbal Negative Morphemes,VNeg,"Trail-1970[ 91, 104-106]",
wals-chapter-143,143F-lbu,lbu,Lunda,143F,Postverbal Negative Morphemes,VNeg,Kawasha-2003[ 218],
wals-chapter-143,143F-mog,mog,Moghol,143F,Postverbal Negative Morphemes,None,Weiers-2003[ 262],
wals-chapter-143,143F-mor,mor,Mor,143F,Postverbal Negative Morphemes,VNeg,Laycock-1978[ 300],
wals-chapter-143,143F-ngt,ngt,Naga (Tangkhul),143F,Postverbal Negative Morphemes,None,Pettigrew-1918[ 36-37];Arokianathan-1987[ 93],
wals-chapter-143,143F-ndj,ndj,Ndjébbana,143F,Postverbal Negative Morphemes,None,McKay-2000[ 296],
wals-chapter-143,143F-nyu,nyu,Nyulnyul,143F,Postverbal Negative Morphemes,None,McGregor-1996[ 26],
wals-chapter-143,143F-obg,obg,Ogbronuagum,143F,Postverbal Negative Morphemes,None,Kari-2000[ 33-40],
wals-chapter-143,143F-tbo,tbo,Tboli,143F,Postverbal Negative Morphemes,None,Porter-1977[ 72],
wals-chapter-143,143F-ten,ten,Tennet,143F,Postverbal Negative Morphemes,None,Randal-1998[ 247],
wals-chapter-143,143F-tes,tes,Teso,143F,Postverbal Negative Morphemes,None,"Hilders-and-Lawrance-1956[ xix, 46]",
wals-chapter-143,143F-woi,woi,Woisika,143F,Postverbal Negative Morphemes,[V-Neg],Stokhof-1982[ passim],
wals-chapter-143,143F-acl,acl,Acholi,143F,Postverbal Negative Morphemes,VNeg,"Crazzolara-1955[ 57, 148]",
wals-chapter-143,143F-ath,ath,Athpare,143F,Postverbal Negative Morphemes,[V-Neg],Ebert-1997b[ 55ff],
wals-chapter-143,143F-chi,chi,Chimariko,143F,Postverbal Negative Morphemes,[V-Neg],,
wals-chapter-143,143F-cpl,cpl,Chinantec (Palantla),143F,Postverbal Negative Morphemes,None,Merrifield-1968[ 26],
wals-chapter-143,143F-dmi,dmi,Dumi,143F,Postverbal Negative Morphemes,[V-Neg],"van-Driem-1993[ 124, 149]",
wals-chapter-143,143F-fua,fua,Fula (Cameroonian),143F,Postverbal Negative Morphemes,[V-Neg],"Arnott-1970[ 290-298];Stennes-1967[ 136, 167];Taylor-1953[ 75-78]",
wals-chapter-143,143F-ful,ful,Fulniô,143F,Postverbal Negative Morphemes,[V-Neg],Lapenda-1968[ 125],
wals-chapter-143,143F-iqu,iqu,Iquito,143F,Postverbal Negative Morphemes,None,"Eastman-and-Eastman-1963[ 158-160, 179]",
wals-chapter-143,143F-khl,khl,Khalaj,143F,Postverbal Negative Morphemes,[V-Neg],Doerfer-1988[ 123],
wals-chapter-143,143F-kik,kik,Kikuyu,143F,Postverbal Negative Morphemes,None,Barlow-1960[ 38],
wals-chapter-143,143F-koi,koi,Koiari,143F,Postverbal Negative Morphemes,None,Dutton-1996[ 56],
wals-chapter-143,143F-msn,msn,Maisin,143F,Postverbal Negative Morphemes,VNeg,"Ross-1984[ 22, 50, 59]",
wals-chapter-143,143F-mdn,mdn,Mandan,143F,Postverbal Negative Morphemes,[V-Neg],Kennard-1936[ 23],
wals-chapter-143,143F-maw,maw,Maninka (Western),143F,Postverbal Negative Morphemes,None,Delafosse-1929[ 102],
wals-chapter-143,143F-mzc,mzc,Mazatec (Chiquihuitlán),143F,Postverbal Negative Morphemes,[V-Neg],Jamieson-1988[ 16],
wals-chapter-143,143F-mba,mba,Mba,143F,Postverbal Negative Morphemes,VNeg,Tucker-and-Bryan-1966[ 130],
wals-chapter-143,143F-mon,mon,Mon,143F,Postverbal Negative Morphemes,None,"Bauer-1982a[ 403, 455]",
wals-chapter-143,143F-mou,mou,Moru,143F,Postverbal Negative Morphemes,VNeg,Tucker-and-Bryan-1966[ 54];Tucker-1967[ 253-254];Andersen-1984[ 29],
wals-chapter-143,143F-mgu,mgu,Musgu,143F,Postverbal Negative Morphemes,VNeg,"Meyer-Bahlburg-1972[ 162, 185-186]",
wals-chapter-143,143F-nue,nue,Nuer,143F,Postverbal Negative Morphemes,None,"Crazzolara-1933[ 96, 150-155]",
wals-chapter-143,143F-pkn,pkn,Paakantyi,143F,Postverbal Negative Morphemes,None,Hercus-1982[ 228],
wals-chapter-143,143F-pul,pul,Puluwat,143F,Postverbal Negative Morphemes,None,Elbert-1974[ 85],
wals-chapter-143,143F-shl,shl,Shilluk,143F,Postverbal Negative Morphemes,None,Kohnen-1933[ 147-149],
wals-chapter-143,143F-sng,sng,Sinaugoro,143F,Postverbal Negative Morphemes,None,"Kolia-1975[ 113, 116]",
wals-chapter-143,143F-tus,tus,Tuscarora,143F,Postverbal Negative Morphemes,None,Williams-1976[ 309],
wals-chapter-143,143F-url,url,Urak Lawoi',143F,Postverbal Negative Morphemes,None,Hogan-1988[ 56],
wals-chapter-143,143F-ywl,ywl,Yawelmani,143F,Postverbal Negative Morphemes,None,Newman-1944[ passim],
wals-chapter-143,143F-amb,amb,Ambulas,143F,Postverbal Negative Morphemes,[V-Neg],"Wilson-1980[ 160-161, passim]",
wals-chapter-143,143F-amo,amo,Amo,143F,Postverbal Negative Morphemes,VNeg,Di-Luzio-1972[ 42],
wals-chapter-143,143F-bln,bln,Bilin,143F,Postverbal Negative Morphemes,[V-Neg],"Reinisch-1882[ 34, 36]",
wals-chapter-143,143F-bua,bua,Burarra,143F,Postverbal Negative Morphemes,None,"Glasgow-1994[ 199, 921, passim];Glasgow-and-Garner-1980[ 74-75]",
wals-chapter-143,143F-chw,chw,Cham (Western),143F,Postverbal Negative Morphemes,VNeg,Baumgartner-1998[ 5],
wals-chapter-143,143F-cmy,cmy,Chontal Maya,143F,Postverbal Negative Morphemes,None,Knowles-1984[ 318],
wals-chapter-143,143F-coc,coc,Cocama,143F,Postverbal Negative Morphemes,None,Faust-1972[ 72],
wals-chapter-143,143F-did,did,Didinga,143F,Postverbal Negative Morphemes,None,Tucker-and-Bryan-1966[ 387],
wals-chapter-143,143F-dig,dig,Digaro,143F,Postverbal Negative Morphemes,[V-Neg],Sastry-1984[ 160],
wals-chapter-143,143F-gim,gim,Gimira,143F,Postverbal Negative Morphemes,[V-Neg],Breeze-1990[ 29-30],
wals-chapter-143,143F-guj,guj,Gujarati,143F,Postverbal Negative Morphemes,None,Cardona-1965[ 138],
wals-chapter-143,143F-jmo,jmo,Jur Mödö,143F,Postverbal Negative Morphemes,VNeg,"Persson-1981[ 110, 112]",
wals-chapter-143,143F-krr,krr,Kairiru,143F,Postverbal Negative Morphemes,VNeg,Wivell-1981[ 162],
wals-chapter-143,143F-knc,knc,Kugu Nganhcara,143F,Postverbal Negative Morphemes,None,Smith-and-Johnson-2000[ 436],
wals-chapter-143,143F-mra,mra,Mara,143F,Postverbal Negative Morphemes,None,"Heath-1981[ 191-192, 289-290]",
wals-chapter-143,143F-mka,mka,Mauka,143F,Postverbal Negative Morphemes,VNeg,Ebermann-1986a[ 96-102],
wals-chapter-143,143F-mtu,mtu,Motu,143F,Postverbal Negative Morphemes,VNeg,Lawes-1888[ 61],
wals-chapter-143,143F-ngk,ngk,Ngankikurungkurr,143F,Postverbal Negative Morphemes,None,Hoddinott-and-Kofod-1988[ 127],
wals-chapter-143,143F-nyi,nyi,Nyimang,143F,Postverbal Negative Morphemes,None,Tucker-and-Bryan-1966[ 251],
wals-chapter-143,143F-plh,plh,Paulohi,143F,Postverbal Negative Morphemes,VNeg,"Stresemann-1918[ 74, passim]",
wals-chapter-143,143F-pme,pme,Pomo (Eastern),143F,Postverbal Negative Morphemes,[V-Neg],McLendon-1975[ passim],
wals-chapter-143,143F-src,src,Sarcee,143F,Postverbal Negative Morphemes,None,"Cook-1984[ 40, passim]",
wals-chapter-143,143F-sin,sin,Siona,143F,Postverbal Negative Morphemes,[V-Neg],Wheeler-1962[ 266],
wals-chapter-143,143F-tul,tul,Tulu,143F,Postverbal Negative Morphemes,[V-Neg],Brigel-1982[ 46-103],
wals-chapter-143,143F-any,any,Anywa,143F,Postverbal Negative Morphemes,None,Lusted-1976[ 508];Reh-1996[ 214-217],
wals-chapter-143,143F-aro,aro,Arosi,143F,Postverbal Negative Morphemes,None,Capell-1971[ passim],
wals-chapter-143,143F-baj,baj,Bajau (Sama),143F,Postverbal Negative Morphemes,None,Verheijen-1986[ passim],
wals-chapter-143,143F-blx,blx,Biloxi,143F,Postverbal Negative Morphemes,VNeg,Einaudi-1976[ 86-88],
wals-chapter-143,143F-cic,cic,Chichewa,143F,Postverbal Negative Morphemes,None,"Bentley-and-Kulemeka-2001[ 28, 33];Price-1966[ 22]",
wals-chapter-143,143F-cba,cba,Chumash (Barbareño),143F,Postverbal Negative Morphemes,None,Beeler-1976[ 262],
wals-chapter-143,143F-emb,emb,Emberá (Northern),143F,Postverbal Negative Morphemes,[V-Neg],Loewen-1958[ 62],
wals-chapter-143,143F-gds,gds,Gadsup,143F,Postverbal Negative Morphemes,None,McKaughan-1973a[ passim],
wals-chapter-143,143F-god,god,Godoberi,143F,Postverbal Negative Morphemes,[V-Neg],Kibrik-1996[ 48],
wals-chapter-143,143F-igs,igs,Ingessana,143F,Postverbal Negative Morphemes,VNeg,Bender-1989[ 168],
wals-chapter-143,143F-krn,krn,Korana,143F,Postverbal Negative Morphemes,VNeg,"Meinhof-1930[ 54-55, 59]",
wals-chapter-143,143F-mbm,mbm,Mbum,143F,Postverbal Negative Morphemes,VNeg,"Hagege-1970[ passim, 321]",
wals-chapter-143,143F-meh,meh,Mehri,143F,Postverbal Negative Morphemes,VNeg,Simeone-Senelle-1997[ 414],
wals-chapter-143,143F-ngm,ngm,Ngambay,143F,Postverbal Negative Morphemes,VNeg,"Thayer-1978[ 32, passim];Vandame-1963[ 116]",
wals-chapter-143,143F-sem,sem,Sema,143F,Postverbal Negative Morphemes,[V-Neg],Sreedhar-1980[ 184],
wals-chapter-143,143F-ses,ses,Sesotho,143F,Postverbal Negative Morphemes,None,Paroz-1946[ 31],
wals-chapter-143,143F-sio,sio,Sio,143F,Postverbal Negative Morphemes,VNeg,Clark-and-Clark-1987[ 87],
wals-chapter-143,143F-twe,twe,Tarahumara (Western),143F,Postverbal Negative Morphemes,None,Burgess-1984[ passim],
wals-chapter-143,143F-tvl,tvl,Tuvaluan,143F,Postverbal Negative Morphemes,None,Besnier-2000[ 177-180],
wals-chapter-143,143F-uby,uby,Ubykh,143F,Postverbal Negative Morphemes,[V-Neg],"Charachidze-1989[ 384, passim]",
wals-chapter-143,143F-urd,urd,Urdu,143F,Postverbal Negative Morphemes,None,Bender-1967[ 191];Schmidt-1999[ 191],
wals-chapter-143,143F-wrg,wrg,Warrgamay,143F,Postverbal Negative Morphemes,None,Dixon-1981[ 82],
wals-chapter-143,143F-wmu,wmu,Wik Munkan,143F,Postverbal Negative Morphemes,None,Kilham-et-al-1986[ passim],
wals-chapter-143,143F-yin,yin,Yindjibarndi,143F,Postverbal Negative Morphemes,None,Wordick-1982[ passim],
wals-chapter-143,143F-au,au,Au,143F,Postverbal Negative Morphemes,VNeg,"Scorza-1985[ 244, 257]",
wals-chapter-143,143F-bfg,bfg,Berber (Figuig),143F,Postverbal Negative Morphemes,None,"Kossmann-1997[ 270, 275, 358]",
